,Computador_para_internet,Tem_tablet,Internet_em_casa,V02323,Celular_para_internet,Tablet_para_internet,Tv_para_internet,Outros_para_internet,internet_3G/4G,internet_discada,internet_banda_larga
1420,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1421,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1423,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1424,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1427,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1429,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1431,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1432,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1434,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1435,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1436,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1437,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1438,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1441,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1445,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1453,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
1460,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
1464,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1469,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1474,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1484,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
1485,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1488,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1491,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
1492,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1493,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1494,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim
1495,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1496,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1499,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
1501,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1503,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1504,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
1506,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
1512,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1516,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1520,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
1526,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1528,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1534,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
1537,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
1538,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1540,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1542,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
1543,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
1546,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1548,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1551,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim
1555,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim
1557,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1558,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim
1560,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1567,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim
1570,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1571,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1572,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
1573,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1577,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1578,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1580,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1584,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1595,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
1596,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1598,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1600,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
1606,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1609,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1610,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1614,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1627,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
1628,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1630,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1632,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
1634,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1635,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
1637,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1638,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
1639,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1640,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1650,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1660,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
1663,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1664,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1669,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1672,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1676,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1677,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1678,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1680,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1682,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
1685,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
1688,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1691,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
1692,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1693,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1695,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
1696,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1697,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1698,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1699,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1702,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1703,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1704,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1711,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1712,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1713,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1715,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1717,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1718,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1719,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1720,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1729,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1733,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1735,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não
1738,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim
1739,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1748,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1752,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1761,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
1768,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1769,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1794,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
1797,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
1803,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
1812,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1814,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1815,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1816,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1817,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1823,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1826,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1828,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
1832,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1836,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1838,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1839,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1840,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1843,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim
1844,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1846,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
1847,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1848,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1851,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1852,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1855,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1860,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1862,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1863,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1890,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1902,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
1904,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1911,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1912,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1914,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1916,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1920,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1922,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1929,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1932,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1933,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1934,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim
1936,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
1939,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
1942,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1943,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
1944,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1945,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
1952,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
1953,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1954,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1960,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1961,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1967,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1972,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1977,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1982,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1985,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1995,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2006,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2010,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2012,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2015,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2022,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2026,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2030,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2034,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2036,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2049,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2058,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2065,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2068,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2069,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2071,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2073,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2076,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2079,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2081,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2084,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2091,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
2097,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2099,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2104,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2105,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
2108,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2114,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2115,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
2122,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2134,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2139,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2140,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2142,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2143,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2145,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2148,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2150,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2152,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
2153,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2165,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não
2166,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2174,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2177,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2181,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2185,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2186,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2195,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2217,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim
2243,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2244,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2252,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2255,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2257,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2325,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2326,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2330,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2333,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2336,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2340,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2347,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2352,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2354,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
2375,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2408,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
2411,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2412,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2413,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2416,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2443,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2444,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
2449,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2474,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2495,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2498,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2506,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2551,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2561,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
2570,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2571,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2576,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
2580,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2582,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2586,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2624,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2627,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2646,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
2648,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
2650,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2651,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2652,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
2653,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2657,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2659,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
2665,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2670,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2673,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2676,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2679,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2680,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2687,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
2704,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2727,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2728,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2729,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
2732,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2733,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2743,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2745,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2754,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2759,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2781,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2787,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2807,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2812,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2818,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2822,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2823,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2824,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2825,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2826,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2829,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2832,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2834,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2835,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2836,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2837,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2838,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2844,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
2847,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2848,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2851,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2852,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2854,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2858,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2894,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2907,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2909,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2915,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2917,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2921,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2925,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2928,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2930,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2932,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2934,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
2938,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
2942,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2948,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
2956,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2958,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2964,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2968,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2972,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2987,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2990,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2994,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2997,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
