,V0226,V0227,V02270,V02271,V02272,V02273,V02274,V2027
2186,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
2195,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
2217,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
2243,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
2244,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
2252,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
2255,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
2257,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2333,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2336,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
2347,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
2352,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
2354,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
2375,2.0,,0.0,2.0,3.0,3.0,1.0,3.0
2408,2.0,,,,3.0,3.0,1.0,3.0
2412,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2443,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2444,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
2449,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2474,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
2506,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
2561,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
2571,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
2582,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
2586,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
2624,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
2627,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
2646,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2648,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
2650,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
2651,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
2652,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
2653,2.0,,,,3.0,3.0,3.0,3.0
2657,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
2659,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
2665,2.0,,,,3.0,1.0,1.0,3.0
2670,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2673,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2676,2.0,,,,3.0,3.0,1.0,3.0
2679,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
2680,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2704,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
2727,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2728,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2729,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
2732,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
2733,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
2759,2.0,,,,3.0,1.0,1.0,3.0
2781,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
2787,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
2812,2.0,,,,3.0,3.0,1.0,3.0
2818,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2822,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
2823,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
2824,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
2825,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
2826,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
2832,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
2834,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
2836,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
2837,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
2844,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
2847,2.0,,0.0,3.0,1.0,1.0,1.0,1.0
2848,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
2852,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
2854,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
2858,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
2894,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
2909,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
2915,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
2917,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
2921,4.0,3.0,1.0,0.0,,,,1.0
2925,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
2930,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
2932,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
2942,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
2956,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
2958,2.0,,1.0,2.0,3.0,3.0,3.0,1.0
2964,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
2968,2.0,,,,3.0,1.0,1.0,
2972,2.0,,,,3.0,1.0,1.0,
2987,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
2997,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
2999,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
3001,2.0,,1.0,0.0,3.0,5.0,1.0,3.0
3002,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
3003,2.0,,1.0,0.0,3.0,5.0,1.0,1.0
3005,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
3006,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
3023,2.0,,1.0,0.0,3.0,5.0,1.0,3.0
3035,2.0,,,,1.0,1.0,1.0,3.0
3062,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
3066,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
3069,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
3089,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
3090,2.0,,1.0,0.0,1.0,3.0,1.0,1.0
3094,2.0,,,,3.0,3.0,1.0,3.0
3096,2.0,,0.0,1.0,1.0,3.0,1.0,1.0
3097,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
3099,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
3194,2.0,,,,3.0,3.0,1.0,3.0
3208,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
3218,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
3248,2.0,,0.0,1.0,3.0,5.0,1.0,3.0
3277,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
3279,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
3285,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
3287,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
3301,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
3346,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
3354,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
3355,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
3357,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
3358,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
3359,4.0,3.0,1.0,0.0,,,,3.0
3360,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
3363,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
3367,2.0,,2.0,3.0,1.0,1.0,3.0,1.0
3368,2.0,,0.0,3.0,1.0,1.0,3.0,1.0
3377,2.0,,0.0,1.0,1.0,5.0,5.0,3.0
3378,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
3400,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
3403,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
3408,2.0,,1.0,2.0,1.0,1.0,1.0,1.0
3409,2.0,,1.0,2.0,3.0,1.0,1.0,1.0
3410,2.0,,2.0,1.0,3.0,1.0,1.0,1.0
3419,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
3420,2.0,,,,3.0,1.0,3.0,3.0
3428,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
3431,2.0,,0.0,2.0,1.0,1.0,3.0,3.0
3432,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
3433,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
3435,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
3436,2.0,,,,1.0,1.0,3.0,3.0
3437,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
3446,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
3448,2.0,,1.0,0.0,1.0,3.0,1.0,1.0
3449,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
3450,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
3456,2.0,,1.0,2.0,1.0,1.0,1.0,1.0
3457,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
3464,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
3471,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
3472,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
3480,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
3486,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
3492,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
3493,2.0,,1.0,0.0,1.0,3.0,1.0,1.0
3494,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
3504,4.0,3.0,1.0,2.0,,,,1.0
3505,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
3512,2.0,,4.0,0.0,1.0,1.0,3.0,3.0
3519,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
3520,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
3521,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
3523,2.0,,,,1.0,1.0,3.0,3.0
3524,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
3532,2.0,,2.0,2.0,3.0,1.0,3.0,1.0
3551,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
3555,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
3557,2.0,,2.0,1.0,3.0,3.0,3.0,1.0
3561,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
3563,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
3564,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
3567,2.0,,2.0,1.0,3.0,1.0,1.0,3.0
3569,2.0,,,,3.0,1.0,1.0,3.0
3572,2.0,,0.0,2.0,3.0,1.0,3.0,3.0
3573,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
3574,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
3580,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
3585,2.0,,0.0,2.0,3.0,3.0,3.0,3.0
3586,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
3588,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
3590,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
3591,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
3594,2.0,,4.0,1.0,1.0,1.0,1.0,1.0
3598,2.0,,2.0,0.0,3.0,3.0,3.0,3.0
3612,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
3641,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
3644,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
3654,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
3656,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
3674,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
3677,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
3682,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
3683,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
3684,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
3685,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
3688,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
3689,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
3691,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
3692,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
3694,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
3695,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
3696,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
3697,2.0,,3.0,0.0,3.0,1.0,3.0,3.0
3700,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
3702,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
3703,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
3705,2.0,,0.0,5.0,3.0,3.0,3.0,3.0
3706,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
3707,2.0,,2.0,0.0,1.0,3.0,1.0,1.0
3708,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
3711,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
3712,2.0,,3.0,2.0,3.0,1.0,3.0,1.0
3715,2.0,,,,3.0,3.0,3.0,
3716,2.0,,0.0,2.0,3.0,1.0,3.0,3.0
3717,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
3720,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
3721,2.0,,3.0,0.0,3.0,3.0,3.0,3.0
3722,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
3723,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
3724,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
3726,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
3728,2.0,,1.0,2.0,1.0,1.0,1.0,3.0
3730,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
3732,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
3733,2.0,,3.0,0.0,1.0,1.0,3.0,3.0
3738,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
3744,2.0,,3.0,0.0,3.0,1.0,1.0,3.0
3749,2.0,,0.0,3.0,1.0,1.0,1.0,3.0
3751,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
3758,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
3766,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
3769,2.0,,0.0,2.0,1.0,1.0,1.0,1.0
3773,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
3784,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
3786,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
3788,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
3792,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
3794,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
3801,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
3819,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
3828,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
3833,2.0,,,,1.0,1.0,1.0,3.0
3835,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
3837,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
3849,2.0,,1.0,3.0,3.0,3.0,3.0,1.0
3850,2.0,,3.0,0.0,3.0,3.0,3.0,1.0
3852,2.0,,0.0,2.0,1.0,3.0,1.0,3.0
3862,2.0,,,,3.0,3.0,3.0,3.0
3863,2.0,,0.0,2.0,1.0,5.0,1.0,1.0
3867,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
3868,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
3880,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
3885,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
3887,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
3892,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
3913,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
3919,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
3924,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
3925,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
3929,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
3935,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
3948,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
3961,2.0,,,,3.0,3.0,3.0,3.0
3967,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
3969,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
3983,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
3989,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
3992,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
3996,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
4016,2.0,,,,1.0,3.0,3.0,3.0
4018,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
4021,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
4025,2.0,,1.0,0.0,3.0,5.0,3.0,1.0
4026,2.0,,1.0,2.0,3.0,3.0,3.0,1.0
4031,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
4035,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
4050,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
4053,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
4057,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
4061,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
4062,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
4064,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
4065,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
4066,2.0,,0.0,2.0,1.0,3.0,3.0,1.0
4072,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
4080,2.0,,0.0,2.0,1.0,1.0,3.0,3.0
4084,2.0,,0.0,2.0,3.0,3.0,3.0,3.0
4094,4.0,3.0,,,,,,3.0
4109,2.0,,4.0,0.0,3.0,1.0,1.0,3.0
4110,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
4113,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
4127,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
4147,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
4148,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
4149,2.0,,0.0,2.0,3.0,1.0,1.0,1.0
4165,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
4170,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
4171,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
4187,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
4198,2.0,,,,1.0,3.0,1.0,3.0
4246,2.0,,2.0,1.0,3.0,3.0,1.0,1.0
4248,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
4249,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
4256,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
4260,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
4262,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
4264,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
4273,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
4297,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
4305,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
4314,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
4316,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
4320,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
4326,2.0,,2.0,1.0,1.0,3.0,3.0,3.0
4327,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
4343,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
4347,2.0,,1.0,2.0,3.0,3.0,1.0,3.0
4383,2.0,,,,3.0,3.0,1.0,3.0
4389,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
4390,2.0,,,,3.0,3.0,1.0,3.0
4403,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
4409,2.0,,0.0,2.0,3.0,3.0,1.0,3.0
4424,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
4429,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
4430,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
4440,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
4466,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
4477,2.0,,,,3.0,3.0,1.0,3.0
4482,4.0,3.0,2.0,0.0,,,,1.0
4488,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
4496,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
4499,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
4542,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
4566,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
4622,2.0,,0.0,2.0,3.0,3.0,1.0,3.0
4627,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
4629,4.0,3.0,0.0,1.0,,,,3.0
4631,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
4646,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
4699,2.0,,1.0,3.0,1.0,3.0,1.0,1.0
4706,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
4710,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
4802,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
4811,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
4815,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
4818,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
4864,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
4867,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
4872,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
4878,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
4883,2.0,,0.0,1.0,1.0,3.0,1.0,1.0
4884,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
4890,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
4916,2.0,,,,3.0,3.0,1.0,3.0
4919,2.0,,1.0,1.0,1.0,1.0,1.0,3.0
4921,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
4932,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
4941,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
4948,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
4954,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
4995,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
5007,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
5011,2.0,,0.0,1.0,3.0,5.0,3.0,3.0
5015,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
5027,2.0,,1.0,1.0,1.0,1.0,1.0,3.0
5029,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
5054,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
5057,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
5064,2.0,,1.0,2.0,3.0,3.0,3.0,1.0
5065,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
5068,2.0,,0.0,3.0,1.0,3.0,3.0,1.0
5069,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
5076,2.0,,,,1.0,1.0,1.0,3.0
5077,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
5078,2.0,,2.0,1.0,1.0,1.0,1.0,1.0
5082,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
5084,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
5089,2.0,,0.0,2.0,3.0,1.0,1.0,1.0
5091,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
5100,2.0,,1.0,0.0,1.0,3.0,1.0,3.0
5101,4.0,3.0,,,,,,3.0
5104,2.0,,0.0,1.0,1.0,3.0,1.0,1.0
5108,2.0,,0.0,3.0,1.0,3.0,1.0,1.0
5109,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
5111,2.0,,2.0,1.0,1.0,3.0,3.0,3.0
5117,2.0,,0.0,2.0,3.0,3.0,3.0,3.0
5118,2.0,,0.0,1.0,1.0,3.0,1.0,1.0
5120,2.0,,1.0,0.0,1.0,3.0,1.0,1.0
5123,2.0,,1.0,0.0,1.0,3.0,1.0,3.0
5126,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
5127,2.0,,,,1.0,3.0,1.0,3.0
5207,2.0,,0.0,2.0,1.0,3.0,3.0,1.0
5220,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
5259,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
5283,2.0,,0.0,2.0,1.0,3.0,1.0,1.0
5297,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
5298,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
5301,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
5365,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
5366,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
5368,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
5369,2.0,,2.0,5.0,1.0,1.0,3.0,1.0
5370,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
5371,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
5374,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
5375,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
5386,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
5393,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
5394,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
5396,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
5397,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
5399,2.0,,3.0,1.0,3.0,3.0,3.0,1.0
5401,2.0,,3.0,0.0,3.0,3.0,3.0,1.0
5405,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
5415,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
5420,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
5423,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
5424,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
5426,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
5427,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
5428,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
5429,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
5439,2.0,,0.0,2.0,1.0,3.0,3.0,1.0
5442,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
5446,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
5450,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
5452,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
5453,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
5454,2.0,,2.0,0.0,1.0,5.0,3.0,1.0
5456,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
5458,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
5460,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
5461,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
5462,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
5466,2.0,,0.0,2.0,1.0,1.0,3.0,3.0
5468,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
5477,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
5478,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
5479,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
5483,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
5484,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
5486,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
5487,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
5493,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
5497,2.0,,0.0,3.0,3.0,3.0,3.0,1.0
5500,2.0,,1.0,2.0,3.0,3.0,1.0,1.0
5503,2.0,,1.0,1.0,3.0,3.0,3.0,3.0
5517,2.0,,,,1.0,3.0,3.0,3.0
5526,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
5527,2.0,,,,3.0,1.0,3.0,
