,V0226,V0227,V02270,V02271,V02272,V02273,V02274,V2027
90600,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
90601,2.0,,6.0,0.0,1.0,1.0,3.0,1.0
90602,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
90603,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
90604,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90605,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
90606,2.0,,5.0,0.0,1.0,1.0,3.0,1.0
90610,2.0,,5.0,0.0,1.0,1.0,3.0,1.0
90612,2.0,,3.0,0.0,1.0,1.0,3.0,3.0
90618,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90619,2.0,,0.0,1.0,1.0,5.0,3.0,1.0
90623,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
90627,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90628,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90629,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
90630,2.0,,1.0,2.0,3.0,1.0,1.0,3.0
90631,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
90632,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
90633,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
90634,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
90635,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
90636,2.0,,5.0,0.0,1.0,1.0,1.0,1.0
90643,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90644,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
90647,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90648,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90649,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90650,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
90651,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
90656,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
90658,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
90664,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90666,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
90668,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
90669,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90674,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
90676,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
90678,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
90683,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
90684,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90687,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
90688,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
90690,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
90694,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
90695,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
90697,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
90699,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
90700,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
90701,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
90703,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
90704,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90705,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
90706,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
90708,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
90709,2.0,,0.0,1.0,1.0,3.0,1.0,1.0
90710,2.0,,0.0,1.0,1.0,3.0,1.0,1.0
90712,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90713,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90716,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
90718,2.0,,1.0,3.0,1.0,1.0,3.0,1.0
90719,2.0,,2.0,1.0,1.0,1.0,1.0,1.0
90720,2.0,,3.0,0.0,1.0,1.0,1.0,1.0
90721,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90722,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
90723,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
90724,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90726,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
90728,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90730,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
90732,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90733,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90735,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
90736,2.0,,2.0,1.0,1.0,1.0,1.0,1.0
90739,2.0,,2.0,2.0,1.0,1.0,1.0,1.0
90742,2.0,,3.0,1.0,1.0,1.0,1.0,1.0
90744,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90746,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
90748,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90749,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90750,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90751,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90753,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90754,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90755,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90756,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90757,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90760,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
90764,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
90766,2.0,,1.0,1.0,1.0,3.0,1.0,1.0
90769,2.0,,2.0,1.0,3.0,1.0,1.0,1.0
90770,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
90771,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90772,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
90773,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
90774,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
90775,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
90776,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
90777,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90778,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
90783,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
90784,2.0,,3.0,0.0,1.0,3.0,3.0,1.0
90786,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90788,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90791,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
90796,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
90798,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
90802,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
90806,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
90807,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
90817,2.0,,1.0,1.0,3.0,5.0,3.0,1.0
90823,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
90825,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
90826,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
90827,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
90828,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
90829,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
90830,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
90832,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
90833,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
90835,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90837,2.0,,3.0,0.0,3.0,3.0,3.0,1.0
90844,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
90846,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90847,2.0,,3.0,0.0,3.0,3.0,3.0,3.0
90853,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90856,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
90858,2.0,,0.0,2.0,1.0,3.0,3.0,1.0
90868,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
90878,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
90881,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90886,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
90891,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
90892,2.0,,0.0,2.0,3.0,5.0,5.0,1.0
90893,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
90896,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90897,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90898,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
90899,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
90900,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90902,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
90903,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
90904,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
90905,2.0,,3.0,0.0,1.0,1.0,1.0,1.0
90908,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
90909,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
90910,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
90915,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90916,2.0,,0.0,2.0,3.0,3.0,3.0,3.0
90918,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
90919,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90923,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
90924,2.0,,2.0,2.0,1.0,1.0,3.0,1.0
90925,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90926,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
90927,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
90928,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
90929,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
90930,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
90931,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
90932,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
90933,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90934,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
90936,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
90937,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90939,2.0,,1.0,2.0,1.0,1.0,3.0,3.0
90940,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90943,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
90945,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
90946,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90947,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90949,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
90952,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
90955,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
90956,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
90958,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
90962,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
90963,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
90964,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90965,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
90966,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90967,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
90968,2.0,,0.0,2.0,1.0,3.0,3.0,3.0
90969,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90971,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90972,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
90973,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
90975,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
90977,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
90978,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
90982,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
90984,2.0,,1.0,1.0,1.0,3.0,3.0,3.0
90985,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
90986,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
90987,2.0,,1.0,1.0,1.0,3.0,3.0,3.0
90988,2.0,,1.0,1.0,1.0,3.0,3.0,3.0
90991,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
90993,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
90996,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
90997,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
91008,2.0,,1.0,0.0,3.0,5.0,3.0,3.0
91010,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
91018,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
91021,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
91022,2.0,,1.0,1.0,3.0,1.0,1.0,3.0
91026,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91027,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
91030,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
91031,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
91032,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
91034,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91035,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91037,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
91039,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
91041,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
91047,2.0,,0.0,1.0,3.0,5.0,5.0,3.0
91048,2.0,,0.0,3.0,3.0,5.0,5.0,1.0
91049,2.0,,1.0,1.0,3.0,1.0,1.0,3.0
91052,2.0,,1.0,1.0,3.0,5.0,5.0,1.0
91056,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
91057,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91058,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
91060,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
91061,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91062,2.0,,0.0,2.0,1.0,3.0,1.0,1.0
91063,2.0,,0.0,1.0,1.0,3.0,1.0,1.0
91064,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
91067,2.0,,1.0,0.0,1.0,3.0,1.0,1.0
91068,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
91088,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
91090,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
91096,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91100,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91102,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
91103,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
91109,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
91110,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91114,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
91115,2.0,,3.0,0.0,3.0,1.0,1.0,1.0
91117,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
91120,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
91121,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
91125,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
91127,2.0,,2.0,0.0,3.0,3.0,3.0,3.0
91128,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
91131,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
91132,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
91133,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91135,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
91136,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
91138,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
91139,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91142,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
91144,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91145,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91146,2.0,,2.0,1.0,1.0,1.0,1.0,1.0
91147,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
91148,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
91149,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91153,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91159,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
91164,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
91165,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
91171,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
91175,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
91176,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91177,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
91178,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91179,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91180,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91182,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91183,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91184,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91185,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91186,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91187,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
91188,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91189,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
91190,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91191,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91193,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
91194,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
91195,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
91196,2.0,,3.0,0.0,3.0,3.0,3.0,1.0
91197,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
91200,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
91203,2.0,,3.0,0.0,1.0,3.0,3.0,3.0
91204,2.0,,3.0,0.0,1.0,3.0,3.0,3.0
91205,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
91207,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
91208,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91209,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91210,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91211,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91214,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
91219,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
91220,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91224,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
91225,2.0,,0.0,3.0,3.0,1.0,3.0,3.0
91226,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
91227,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
91228,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91229,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
91230,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
91231,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
91232,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
91233,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
91234,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
91235,2.0,,0.0,2.0,3.0,1.0,3.0,3.0
91236,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
91239,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
91241,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
91242,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
91245,2.0,,3.0,0.0,1.0,3.0,3.0,3.0
91247,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
91248,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91249,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
91250,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
91251,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
91252,2.0,,2.0,1.0,1.0,1.0,1.0,1.0
91257,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
91258,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91259,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
91261,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
91262,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
91267,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
91272,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
91273,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
91276,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
91279,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
91281,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
91283,2.0,,2.0,2.0,1.0,1.0,3.0,1.0
91284,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91291,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91294,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
91296,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
91297,2.0,,2.0,0.0,1.0,3.0,1.0,3.0
91298,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
91299,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
91300,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
91302,2.0,,3.0,1.0,1.0,1.0,3.0,3.0
91303,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91304,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
91305,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
91306,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
91311,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
91314,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
91315,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
91317,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
91322,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
91328,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
91329,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
91334,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
91337,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91339,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91341,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
91345,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
91346,2.0,,1.0,2.0,1.0,1.0,1.0,1.0
91348,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91351,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91354,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91355,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
91358,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
91361,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
91368,2.0,,2.0,2.0,1.0,1.0,3.0,3.0
91369,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
91370,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
91374,2.0,,0.0,2.0,1.0,5.0,5.0,3.0
91378,2.0,,1.0,2.0,1.0,3.0,3.0,1.0
91381,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
91383,2.0,,1.0,1.0,3.0,5.0,3.0,3.0
91385,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
91388,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
91398,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
91405,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
91408,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
91409,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91410,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91413,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
91415,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91416,2.0,,3.0,1.0,1.0,1.0,3.0,1.0
91420,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91425,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91426,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
91427,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
91428,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
91429,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
91431,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91435,2.0,,2.0,1.0,3.0,3.0,3.0,1.0
91440,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
91441,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
91448,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
91455,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
91456,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
91457,2.0,,2.0,1.0,3.0,3.0,1.0,1.0
91460,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
91461,2.0,,1.0,1.0,3.0,3.0,3.0,3.0
91463,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
91464,2.0,,3.0,0.0,3.0,3.0,1.0,1.0
91465,2.0,,2.0,1.0,3.0,3.0,3.0,1.0
91466,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
91488,2.0,,1.0,1.0,3.0,3.0,1.0,3.0
91489,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
91490,2.0,,2.0,1.0,3.0,3.0,1.0,1.0
91495,2.0,,1.0,2.0,3.0,3.0,1.0,1.0
91496,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
91518,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
91521,2.0,,2.0,2.0,3.0,1.0,1.0,1.0
91526,2.0,,3.0,0.0,1.0,3.0,1.0,1.0
91527,2.0,,2.0,2.0,1.0,1.0,1.0,1.0
91528,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
91531,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
91533,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
91537,2.0,,2.0,1.0,1.0,3.0,1.0,3.0
91538,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
91543,2.0,,0.0,3.0,3.0,3.0,3.0,3.0
91544,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
91553,2.0,,0.0,2.0,1.0,3.0,3.0,3.0
91555,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
91558,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
91581,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
91582,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91584,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
91585,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
91587,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91589,2.0,,0.0,2.0,3.0,5.0,1.0,1.0
91591,2.0,,1.0,1.0,3.0,5.0,1.0,1.0
91592,2.0,,1.0,1.0,1.0,3.0,1.0,1.0
91593,2.0,,0.0,1.0,3.0,5.0,1.0,1.0
91596,2.0,,1.0,0.0,1.0,5.0,3.0,1.0
91600,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91602,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
91604,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91608,2.0,,1.0,1.0,1.0,3.0,3.0,3.0
91610,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
91613,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
91614,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
