,Computador_para_internet,Tem_tablet,Internet_em_casa,V02323,Celular_para_internet,Tablet_para_internet,Tv_para_internet,Outros_para_internet,internet_3G/4G,internet_discada,internet_banda_larga
1685,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
1688,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1691,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
1692,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1693,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1695,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
1696,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1697,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1699,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1702,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1703,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1704,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1711,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1712,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1713,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1717,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1718,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1719,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1720,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1729,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
1735,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não
1738,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim
1752,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1761,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
1768,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1769,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1794,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
1797,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
1816,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1817,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1823,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1832,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1836,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1838,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1840,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1843,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim
1846,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
1847,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1848,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1851,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1852,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1855,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1860,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1861,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
1862,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1890,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1902,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
1904,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1905,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1911,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1912,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1914,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1916,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1922,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1929,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1932,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1933,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1934,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim
1936,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
1939,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
1942,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1943,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
1944,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1945,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
1952,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
1953,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1954,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1960,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
1961,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
1967,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1972,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1977,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
1982,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1985,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
1995,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2006,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2010,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2015,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2022,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2034,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2036,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2049,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2058,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2059,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2065,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2068,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2069,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2073,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2079,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2081,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2084,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2091,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
2097,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2099,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2104,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2105,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
2108,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2115,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
2117,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
2139,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2140,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2142,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2145,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2148,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2152,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
2165,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não
2166,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2177,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2181,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2185,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2186,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2195,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2243,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2252,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2255,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2257,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2325,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2326,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2330,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2333,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2336,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2347,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2354,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
2375,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2408,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
2411,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2443,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2444,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
2474,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2498,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2506,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2551,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2561,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
2570,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2571,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2580,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2586,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
2624,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2627,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2646,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
2648,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
2651,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2652,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
2653,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2659,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
2679,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2704,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2727,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
2728,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2729,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
2732,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2733,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2754,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2781,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2787,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2807,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2812,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2818,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2822,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2823,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2824,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2825,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2826,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2829,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2832,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2834,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2835,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2836,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2837,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2838,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2844,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
2847,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2848,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2852,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2854,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2894,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2907,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
2909,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2921,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2925,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2930,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2942,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2956,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2958,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2964,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2968,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2972,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2987,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
2990,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2994,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
2997,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3001,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3002,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3003,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3005,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3035,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
3053,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3062,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3066,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3069,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3089,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
3090,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3094,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3097,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3122,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3123,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
3194,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
3208,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
3216,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3218,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3277,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
3287,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3301,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3303,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3346,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3355,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
3356,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
3359,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3360,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3367,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
3368,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
3372,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
3378,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
3399,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3400,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3403,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3408,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
3409,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim
3410,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3420,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
3428,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3431,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
3432,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
3435,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
3437,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
3441,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
3446,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
3449,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3450,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3454,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3456,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3457,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3458,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
3464,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
3471,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3472,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3474,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3480,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3486,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
3492,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
3494,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
3500,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
3505,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3512,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3517,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
3520,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3521,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
3523,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3524,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3531,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3532,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3551,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3557,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3559,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3563,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3565,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3567,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3569,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
3572,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
3573,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
3574,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3576,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3580,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3585,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3586,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3590,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3595,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
3612,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3632,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3641,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
3644,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3654,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
3682,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3684,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
3685,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3687,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3688,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
3689,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3691,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3692,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
3694,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3695,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3696,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3700,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
3702,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3705,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3707,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3708,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3710,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3711,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
3712,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3715,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3721,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3722,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3723,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3726,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
3729,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
3730,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
3731,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3733,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3735,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3736,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
3738,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3743,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3747,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3749,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3751,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3758,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3766,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3769,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
3773,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
3784,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3786,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3788,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3792,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
3794,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
3800,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3801,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
3819,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3828,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
3835,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3837,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
3838,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
3850,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim
